name,price,socket,form_factor,max_memory,memory_slots,color
Gigabyte GA-MA790GPT-UD3H,,AM3,ATX,16,4,Blue / White
Gigabyte GA-790XTA-UD4,,AM3,ATX,16,4,Blue / White
Gigabyte GA-890XA-UD3,,AM3,ATX,16,4,Blue / White
Gigabyte GA-880GMA-UD2H,,AM3,Micro ATX,16,4,Blue / White
Gigabyte GA-EP45T-USB3P,,LGA775,ATX,8,4,Blue / White
EVGA 132-BL-E758-TR,,LGA1366,ATX,24,6,Black / Gray
Zotac G31MAT-B-E,,LGA775,Micro ATX,4,2,Black / Red
Gigabyte GA-M68M-S2P,,AM3/AM2+/AM2,Micro ATX,8,2,Blue / White
EVGA 131-GT-E767-TR,,LGA1366,ATX,24,6,Black / Gray
ASRock P43DE,,LGA775,ATX,16,4,Multicolor
ASRock 880GM-LE,,AM3,Micro ATX,8,2,Black / Blue
ASRock 880GXH/USB3,,AM3,ATX,16,4,Black / Blue
Zotac G43ITX-A-E,,LGA775,Mini ITX,8,2,Black / Red
Zotac NF610I-L-E,,LGA775,Micro ATX,4,2,Black / Red
ASRock K10N78M-PRO,,AM3/AM2+/AM2,Micro ATX,8,2,Multicolor
ASRock A780LM-S,,AM3/AM2+/AM2,Micro ATX,8,2,Multicolor
ASRock G41M-LE,,LGA775,Micro ATX,8,2,Blue / White
Zotac GF9300-G-E,,LGA775,Mini ITX,8,2,
ASRock 890FX Deluxe3,,AM3,ATX,16,4,Black / Blue
MSI NF750-G55,,AM3,ATX,16,4,Black / Blue
EVGA 141-GT-E770-A1,,LGA1366,EATX,24,6,Black / Red
MSI X58A-GD45,,LGA1366,ATX,24,6,Black / Blue
Biostar TA890FXE,,AM3,ATX,16,4,Black / Red
Foxconn Q57M,,LGA1156,Micro ATX,16,4,
Asus P5G41T-M LE,,LGA775,Micro ATX,8,2,Black / Blue
Gigabyte GA-880GM-D2H,,AM3,Micro ATX,8,2,Blue / White
MSI 880GM-E43,,AM3,Micro ATX,16,4,Black / Blue
Zotac GF6100-F-E,,AM3,Micro ATX,4,2,Multicolor
Foxconn A9DA-S,,AM3,ATX,16,4,Black / Yellow
Biostar G41 HD,,LGA775,Micro ATX,4,2,
Biostar TPOWER i55,,LGA1156,ATX,16,4,Multicolor
Biostar TA790GXB3,,AM3,ATX,16,4,Multicolor
Gigabyte GA-890FXA-UD7,,AM3,XL ATX,16,4,Blue / White
Asus M4A77T/USB3,,AM3,ATX,16,4,
MSI 785GM-E51,,AM3,Micro ATX,16,4,Black / Blue
Foxconn A88GMX,,AM3,Micro ATX,16,4,Black / Yellow
ECS H57H-MUS(1.0A),,LGA1156,Micro ATX,16,4,
Biostar A780L3L,,AM3,Micro ATX,8,2,Black / Red
Asus M4A88T-V EVO/USB3,,AM3,ATX,16,4,Black / Blue
ASRock G43Twins-FullHD,,LGA775,Micro ATX,8,4,
ASRock X58 Extreme 3,,LGA1366,ATX,24,6,
Zotac NF610I-E-E,,LGA775,Micro ATX,4,2,
Asus P7P55 WS SuperComputer,,LGA1156,ATX,16,4,Black / Blue
Asus P7F7-E WS SuperComputer,,LGA1156,ATX,16,6,Black / Blue
Asus P7H55-M LE,,LGA1156,Micro ATX,8,2,Black / Blue
Foxconn P55A-S,,LGA1156,ATX,16,4,
Biostar T5 XE,,LGA1156,ATX,16,4,Multicolor
ECS P55H-CM (V1.0),,LGA1156,Micro ATX,16,4,
Jetway JXBLUE-H55-MINI-LF,,LGA1156,Micro ATX,8,2,
Foxconn A9DA,,AM3,ATX,16,4,
ASRock 760GM-GS3,,AM3,Micro ATX,8,2,Black / Blue
Gigabyte GA-H67A-UD3H,,LGA1155,ATX,16,4,Blue / White
Gigabyte GA-H67MA-D2H,,LGA1155,Micro ATX,16,2,Blue / White
Gigabyte GA-H67MA-UD2H,,LGA1155,Micro ATX,16,4,Blue / White
MSI P67A-GD55,,LGA1155,ATX,32,4,Black / Blue
MSI P67A-GD53,,LGA1155,ATX,32,4,Black / Blue
Intel DP67BA,,LGA1155,ATX,32,4,Black / Blue
Intel DP67DE,,LGA1155,Micro ATX,32,4,
Biostar TP67XE,,LGA1155,ATX,16,4,
Biostar TH67+,,LGA1155,Micro ATX,16,4,Black / Red
Biostar TH67XE,,LGA1155,Micro ATX,16,4,
MSI GF615M-P31,,AM3,Micro ATX,8,2,Red / Black
ECS H67H2-M2,,LGA1155,Micro ATX,16,4,Black / White
ECS H67H2-M4,,LGA1155,Micro ATX,16,4,
ASRock H67M-GE/HT,,LGA1155,Micro ATX,32,4,Black / White
ASRock H67M-GE,,LGA1155,Micro ATX,32,4,
ASRock H67M,,LGA1155,Micro ATX,16,2,
Jetway HI08,,LGA1155,ATX,16,4,
MSI 760GM-P35,,AM3,Micro ATX,16,4,Red / Black
MSI 880G-E45,,AM3,ATX,16,4,
MSI 870A Fuzion Power Edition,,AM3,ATX,16,4,Black / Blue
ASRock A770DE+,,AM3/AM2+/AM2,ATX,16,4,
Biostar A780L3G,,AM3,Micro ATX,8,2,Black / Red
MSI 880GM-P51,,AM3,Micro ATX,16,4,Black / Blue
Biostar G41DVI,,LGA775,Micro ATX,8,2,Multicolor
Biostar TA870U3+,,AM3,ATX,16,4,Black / Red
Biostar P43-A7,,LGA775,ATX,8,4,
Gigabyte G1.Sniper,,LGA1366,ATX,24,6,
MSI 880GM-E35,,AM3,Micro ATX,16,2,Black / Blue
Biostar G41HDRCH,,LGA775,Micro ATX,8,2,
MSI H61MU-E35 (B3),,LGA1155,Micro ATX,16,2,
Asus Maximus IV Extreme (REV 3.0),,LGA1155,EATX,32,4,
MSI H67MA-E35 (B3),,LGA1155,Micro ATX,16,2,Black / Blue
ECS H55H-CM,,LGA1156,Micro ATX,16,4,
MSI P67A-C43 (B3),,LGA1155,ATX,32,4,Black / Blue
Asus P8P67 (REV 3.0),,LGA1155,ATX,32,4,
Asus P8P67 Deluxe (REV 3.0),,LGA1155,ATX,32,4,
ASRock H67M-ITX/HT,,LGA1155,Mini ITX,16,2,Black / Blue
Asus P8H67-M LX (REV 3.0),,LGA1155,Micro ATX,16,2,
Asus P8P67-M PRO (REV 3.0),,LGA1155,Micro ATX,32,4,
Asus P8P67-M (REV 3.0),,LGA1155,Micro ATX,32,4,
Asus P6X58-E WS,,LGA1366,ATX,24,6,
Gigabyte GA-H67N-USB3-B3,,LGA1155,Mini ITX,16,2,Blue
ASRock Fatal1ty P67 Professional (B3),,LGA1155,ATX,32,4,
ECS H61H2-M3(1.0),,LGA1155,Micro ATX,16,2,
Gigabyte GA-P67A-UD5-B3,,LGA1155,ATX,32,4,Black
Asus P8P67 WS Revolution (REV 3.0),,LGA1155,ATX,32,4,Black / Blue
Biostar TH67B,,LGA1155,Micro ATX,16,4,
Asus P8P67 PRO (REV 3.0),,LGA1155,ATX,32,4,
Gigabyte GA-G41MT-USB3,,LGA775,Micro ATX,8,2,Blue / White
ASRock 890FX Deluxe5,,AM3+,ATX,32,4,Black / Blue
Gigabyte GA-P67X-UD3-B3,,LGA1155,ATX,32,4,Blue / White
Asus P8P67 EVO (REV 3.0),,LGA1155,ATX,32,4,
Biostar H61MU3,,LGA1155,Micro ATX,8,2,Black / Red
ASRock P67 Pro3 SE,,LGA1155,ATX,32,4,Black / Blue
MSI P67S-C43 (B3),,LGA1155,ATX,32,4,Black / Blue
MSI E350IS-E45,,Integrated E-Series E-350,Mini ITX,8,2,Black / Blue
ASRock E350M1/USB3,,Integrated E-Series E-350,Mini ITX,16,2,Black / Blue
ASRock E350M1,,Integrated E-Series E-350,Mini ITX,16,2,Black / Blue
Foxconn AHD1S-K,,Integrated E-Series E-350,Mini ITX,8,2,
Asus E35M1-M PRO,,Integrated E-Series E-350,Micro ATX,8,2,Black / Blue
Gigabyte GA-Z68X-UD7-B3,,LGA1155,ATX,32,4,Black
MSI Z68A-GD80 (B3),,LGA1155,ATX,32,4,
Intel DP67BAB3,,LGA1155,ATX,32,4,Black / Blue
Jetway JNAF91R-G41,,LGA775,ATX,4,2,
MSI 990FXA-GD80,,AM3+,ATX,32,4,Black / Blue
Biostar A770 A2+,,AM2+/AM2,ATX,16,4,
Asus M5A97 EVO,,AM3+,ATX,32,4,Black / Blue
ASRock H61DE/S3,,LGA1155,ATX,16,4,Black / Blue
Gigabyte GA-Z68XP-UD5,,LGA1155,ATX,32,4,Black / Silver
Gigabyte GA-A75M-UD2H,,FM1,Micro ATX,32,4,Blue / White
Asus F1A75-M,,FM1,Micro ATX,64,4,Black / Blue
Gigabyte GA-A75M-S2V,,FM1,Micro ATX,16,2,Blue / White
MSI A75MA-G55,,FM1,Micro ATX,32,4,Black / Blue
Jetway JTI41M,,LGA775,Micro ATX,8,2,
EVGA 160-SB-E679-KR,,LGA1155,EATX,16,4,Black / Red
ASRock A75 Pro4,,FM1,ATX,32,4,Black / Blue
ASRock Z68 Professional Gen3,,LGA1155,ATX,32,4,
ECS A75F-A,,FM1,ATX,32,4,
Asus F1A75-M LE,,FM1,Micro ATX,32,2,Black / Blue
Biostar TH61ITX+RCH,,LGA1155,Mini ITX,8,2,
MSI H67A-G43 (B3),,LGA1155,ATX,32,4,Black / Blue
EVGA 130-SB-E685-KR,,LGA1155,ATX,16,4,Black / Silver
Jetway JNC94FL-510-LF,,Integrated Atom D510,Mini ITX,4,2,
ASRock Z68M/USB3,,LGA1155,Micro ATX,16,2,
ASRock A785GM-LE,,AM3/AM2+/AM2,Micro ATX,8,2,Multicolor
ASRock 880GMH/U3S3,,AM3+,Micro ATX,32,4,Black / Blue
MSI A75A-G55,,FM1,ATX,32,4,Black / Blue
EVGA 160-SB-E689-KR,,LGA1155,EATX,16,4,Black / Red
MSI Z68A-G45 (B3),,LGA1155,ATX,32,4,Black / Blue
MSI A55M-P35,,FM1,Micro ATX,16,2,Black / Blue
ASRock A55 Pro3,,FM1,ATX,32,4,Black / Blue
Jetway JTI61AG3,,LGA1155,ATX,8,2,
Zotac H61MAT-A-E,,LGA1155,Micro ATX,16,2,Multicolor
Jetway JNF96FL-525-LF,,Integrated Atom D525,Mini ITX,4,2,
ECS A990FXM-A V1.0,,AM3+,ATX,128,4,
Gigabyte GA-X79-UD7,,LGA2011,XL ATX,32,4,Black / Orange
EVGA 132-SE-E775-KR,,LGA2011,ATX,32,4,Black / Silver
Gigabyte GA-880GM-USB3L,,AM3+,Micro ATX,8,2,
Foxconn Z68A-S,,LGA1155,ATX,32,4,Black / Yellow
Biostar TZ68K+,,LGA1155,ATX,32,4,Black / Red
Gigabyte GA-Z68AP-D3(R2.0),,LGA1155,ATX,32,4,
Intel DP45SG,,LGA775,ATX,8,4,Black / Blue
Jetway JNF9F-H61,,LGA1155,Mini ITX,16,2,
ECS H55H-M(1.0),,LGA1156,Micro ATX,8,2,
ASRock Z77 Professional,,LGA1155,ATX,32,4,Black / Red
Biostar TZ75B,,LGA1155,ATX,32,4,Black / Red
Asus M4A88T-V EVO,,AM3,ATX,16,4,Black / Blue
ASRock Z77 Professional-M,,LGA1155,Micro ATX,32,4,Black / Red
ASRock Z77 Performance,,LGA1155,ATX,32,4,Black / Red
ASRock H77M-ITX,,LGA1155,Mini ITX,16,2,Brown / Black
Biostar H77MU3,,LGA1155,Micro ATX,32,4,Black / Red
Biostar H61MU3B,,LGA1155,Micro ATX,16,2,Black / Red
ASRock A75 Pro4/MVP,,FM1,ATX,32,4,Brown / Black
ASRock X79 Champion,,LGA2011,EATX,64,8,Black / Red
Intel DZ77SL50K,,LGA1155,ATX,32,4,Black / Blue
Gigabyte GA-Z77M-D3H-MVP,,LGA1155,Micro ATX,32,4,Blue / White
ECS CDC-M/D2500,,Integrated Atom D2500,Micro ATX,4,2,Black / Silver
ECS A960M-M2,,AM3+,Micro ATX,16,2,Black / Gray
EVGA 132-SE-E775-K2,,LGA2011,ATX,32,4,Black / Gray
Biostar BIB75-AHB,,LGA1155,ATX,32,4,
Asus Maximus V Formula/ThunderFX,,LGA1155,EATX,32,4,Black / Red
ASRock Z77M,,LGA1155,Micro ATX,16,2,Brown / Black
Zotac H67ITX-D-E,,LGA1155,Mini ITX,16,2,Black / Silver
Jetway JTA98MG,,AM3+,Micro ATX,8,2,Black / Red
Biostar Hi-Fi Z77X 5.x,,LGA1155,ATX,32,4,Black / Blue
Asus F1A75-M PRO R2.0,,FM1,Micro ATX,64,4,Black / Blue
Foxconn A55MX,,FM1,Micro ATX,32,2,
Gigabyte GA-F2A85X-UP4,,FM2,ATX,64,4,Black / Gray
Biostar Hi-Fi A85W,,FM2,ATX,64,4,Black / Blue
Asus F2A55-M LE,,FM2,Micro ATX,32,2,Black / Blue
ECS A55F-M4(1.0),,FM1,Micro ATX,16,2,
ECS A55F2-M3(1.0),,FM2,Micro ATX,32,2,
ASRock FM2A85X Extreme6,,FM2,ATX,64,4,Black / Gold
ASRock FM2A75M-ITX,,FM2,Mini ITX,32,2,Black
ASRock FM2A85X Extreme4,,FM2,ATX,64,4,Brown / Black
Gigabyte GA-Z77X-UD4H,,LGA1155,ATX,32,4,Black / Gray
Gigabyte GA-F2A85XM-HD3,,FM2,Micro ATX,64,2,Blue / White
ASRock Z77 Fatal1ty Professional,,LGA1155,ATX,32,4,Black / Red
MSI B75MA-P33,,LGA1155,Micro ATX,16,2,Black / Blue
Asus A85XM-A,,FM2,Micro ATX,32,2,
ASRock H87M,,LGA1150,Micro ATX,16,2,Brown / Black
ASRock H87M-ITX,,LGA1150,Mini ITX,16,2,Brown / Black
ASRock Z87 Extreme6/ac,,LGA1150,ATX,32,4,Black / Silver
ASRock B85M-GL,,LGA1150,Micro ATX,16,2,Brown / Black
ECS B85H3-M(1.0),,LGA1150,Micro ATX,32,4,Black / Gray
ASRock Z87 Extreme9/ac,,LGA1150,ATX,32,4,Brown / Black
ASRock Z87M OC Formula,,LGA1150,Micro ATX,32,4,Black / Yellow
ASRock Q87M vPro,,LGA1150,Micro ATX,32,4,Brown / Black
ECS Z87H3-A2X EXTREME,,LGA1150,ATX,32,4,Black / Red
Biostar Hi-Fi Z87W,,LGA1150,ATX,32,4,Black / Blue
Foxconn Q77M,,LGA1155,Micro ATX,32,4,
Gigabyte GA-H87M-HD3,,LGA1150,Micro ATX,16,2,Black / Gray
ASRock H87WS-DL,,LGA1150,ATX,32,4,Green / Blue
Zotac A75ITX-B-E,,FM2,Mini ITX,16,2,Black / Yellow
Gigabyte GA-F2A75M-HD2,,FM2+,Micro ATX,64,2,
ASRock H87M Pro4/ASM,,LGA1150,Micro ATX,32,4,
ASRock Q87M vPro/ASM,,LGA1150,Micro ATX,32,4,
Asus M5A97 LE R2.0 BOM,,AM3+,ATX,32,4,
Gigabyte GA-H87TN,,LGA1150,Thin Mini ITX,8,2,Blue / White
Gigabyte GA-Q87TN,,LGA1150,Thin Mini ITX,16,2,Blue / White
Gigabyte GA-H87N,,LGA1150,Mini ITX,16,2,Black / Gray
Sapphire PURE Black 990FX,,AM3+/AM3,ATX,16,4,
Gigabyte GA-Z87X-UD7 TH,,LGA1150,EATX,32,4,Black / Orange
Biostar H61MGV Ver. 7.x,,LGA1155,Micro ATX,16,2,Black / Red
ECS Z87H3-A3X,,LGA1150,ATX,32,4,Black / Gold
Gigabyte GA-H87N-WIFI(REV2.0),,LGA1150,Mini ITX,16,2,Black / Gray
Gigabyte G1.SNIPER Z5S,,LGA1150,ATX,32,4,Black / Green
MSI Z87 MPOWER MAX AC,,LGA1150,ATX,32,4,Black / Yellow
Foxconn H81MXV-D,,LGA1150,Micro ATX,16,2,Black / Blue
Gigabyte GA-B85N-WIFI,,LGA1150,Mini ITX,16,2,Black / Silver
ASRock FM2A78M-HD+,,FM2+,Micro ATX,32,2,Brown / Black
MSI A88X-G41 PC MATE,,FM2+,ATX,64,2,Black / Blue
Asus Z97-WS,,LGA1150,ATX,32,4,Black / Gold
Gigabyte GA-Z97N-Gaming 5,,LGA1150,Mini ITX,16,2,Black / Red
ECS Z97-MACHINE,,LGA1150,ATX,32,4,Black / Gold
Biostar Hi-Fi Z97WE,,LGA1150,ATX,32,4,Black / Gold
Asus A88XM-E,,FM2+,Micro ATX,32,2,Black / Gold
Biostar Hi-Fi A88W 3D,,FM2+,ATX,64,4,Black / Blue
Biostar A88MQ,,FM2+,Micro ATX,64,4,Black / Yellow
Foxconn H97M Plus,,LGA1150,Micro ATX,32,4,Black / Silver
ASRock C226M WS,,LGA1150,Micro ATX,32,4,Green / Blue
Gigabyte GA-Z97X-SOC FORCE LN2,,LGA1150,ATX,16,2,Black / Orange
ASRock FM2A78M PRO3+,,FM2+,Micro ATX,64,4,Black / Blue
ECS B85H3-M9 (1.0),,LGA1150,Micro ATX,16,2,Black / Silver
MSI Z97A GAMING 9 ACK,,LGA1150,ATX,32,4,Black / Red
Biostar J1900MH2,,Integrated Celeron J1900,Micro ATX,16,2,Black / Yellow
Asus H97M-E/CSM/C/SI,,LGA1150,Micro ATX,32,4,Black / Gold
ASRock E3C222D4U,,LGA1150,Micro ATX,32,4,Green / Blue
MSI Z87 MPOWER-R,,LGA1150,ATX,32,4,Black / Yellow
ASRock Z97 Extreme6/3.1,,LGA1150,ATX,32,4,Black / Blue
MSI A78M-E45 V2,,FM2+,Micro ATX,64,4,Black / Blue
Gigabyte GA-Z97X-Game Plus,,LGA1150,ATX,32,4,Black / Green
Gigabyte GA-B85M-DASH,,LGA1150,Micro ATX,32,4,Black
ASRock Fatal1ty Z170 Gaming K6+,,LGA1151,ATX,64,4,Black / Red
ASRock B150M Pro4S,,LGA1151,Micro ATX,64,4,Black / Orange
ASRock Fatal1ty B150 Gaming K4/D3,,LGA1151,ATX,64,4,Black / Red
Supermicro X9SCM-iiF,,LGA1155,Micro ATX,32,4,Black / Green
MSI B150M BAZOOKA D3,,LGA1151,Micro ATX,64,4,Black / White
ASRock B150 Pro4/D3,,LGA1151,ATX,64,4,Black / Orange
ASRock Q170M vPro,,LGA1151,Micro ATX,64,4,Black / Orange
Supermicro C7Z170-M,,LGA1151,Micro ATX,64,4,Black / Red
Biostar B150GT5,,LGA1151,ATX,64,4,Black / White
Gigabyte GA-990XA-UD3 R5,,AM3+/AM3,ATX,32,4,Black / Silver
ASRock E3V5 Performance Gaming/OC,,LGA1151,ATX,64,4,Black / Red
ASRock FM2A88M Extreme4+ R2.0,,FM2+,Micro ATX,64,4,Black / Silver
ASRock H170 Performance/Hyper,,LGA1151,ATX,64,4,Black / Red
ASRock B150 GAMING K4/HYPER,,LGA1151,ATX,64,4,Black / Red
Asus P10S-I,,LGA1151,Mini ITX,32,2,Black / Blue
ASRock Z170M OC Formula,,LGA1151,Micro ATX,32,2,Black / Yellow
Supermicro C7Z170-OCE,,LGA1151,ATX,64,4,Black / Green
Supermicro MBD-X10SLL+-F,,LGA1150,Micro ATX,32,4,Green
ASRock Fatal1ty E3V5 Performance Gaming/OC,,LGA1151,ATX,64,4,Black / Red
Biostar B250GT3,,LGA1151,Micro ATX,64,4,Black / White
Gigabyte GA-H270-HD3P,,LGA1151,ATX,64,4,Black / Gold
Supermicro C7Z270-PG,,LGA1151,ATX,64,4,Black
ASRock Z270 SuperCarrier,,LGA1151,ATX,64,4,Black / Silver
Biostar Hi-Fi B350S1,,AM4,Micro ATX,32,2,Black
Gigabyte X299 UD4,,LGA2066,ATX,128,8,Black / Gray
Supermicro C7Z270-CG,,LGA1151,ATX,64,4,Black / Green
MSI X58 PLATINUM,,LGA1366,ATX,24,6,Black / Multicolor
Gigabyte X299 AORUS Gaming 3 Pro,,LGA2066,ATX,128,8,Black
Asus ROG Maximus XI Hero (Wi-Fi) Call of Duty: Black Ops 4 Edition,,LGA1151,ATX,128,4,Black / Orange
Gigabyte GA-H110M-S2PT,,LGA1151,Micro ATX,32,2,Brown / Black
Supermicro C9Z490-PG,,LGA1200,ATX,128,4,Black
Supermicro C9X299-PG300,,LGA2066,ATX,128,8,Black
ASRock A520M-HDVP/DASH,,AM4,Micro ATX,64,2,Black / Silver
MSI MPG X299M GAMING EDGE AC,,LGA2066,Micro ATX,128,4,Black
Biostar B460GTA,,LGA1200,ATX,128,4,Black
Biostar B350M,,AM4,Micro ATX,32,2,Black / Yellow
Biostar B350GTX,,AM4,Micro ATX,64,4,Black / Yellow
Biostar X470MH,,AM4,Micro ATX,32,2,Black
Gigabyte B660M POWER DDR4,,LGA1700,Micro ATX,64,2,Black
Biostar B250MHC,,LGA1151,Micro ATX,32,2,Black / Silver
Gigabyte Q670M D3H DDR4 (rev. 1.0),,LGA1700,Micro ATX,128,4,Brown / Black
Gigabyte H610M HD3P (rev. 2.0),,LGA1700,Micro ATX,64,2,Brown / Black
Asus Z490-GUNDAM (WI-FI),,LGA1200,ATX,128,4,Silver / Black
Gigabyte B760M AORUS PRO DDR4,,LGA1700,Micro ATX,128,4,Black / Silver
Biostar B560MH-E PRO,,LGA1200,Micro ATX,128,4,Brown / Silver
Biostar B760MX2-E,,LGA1700,Micro ATX,64,2,Black
MSI PRO B760M-G,,LGA1700,Micro ATX,64,2,Black
Asus EX-B760M-V5,,LGA1700,Micro ATX,96,2,Red / Black
Asus PRIME A620M-E-CSM,,AM5,Micro ATX,96,2,Black / Silver
Asus PRIME B650M-K-CSM,,AM5,Micro ATX,96,2,Silver / Black
Gigabyte B760M D DDR4,,LGA1700,Micro ATX,64,2,Gray / Black
MSI PRO B760M-A DDR4 II,,LGA1700,Micro ATX,128,4,Silver / Black
Zotac D2700ITXS-A-E,,Integrated Atom D2700,Mini ITX,4,2,Black / Orange
EVGA 111-CD-E630-TR,,LGA1156,Micro ATX,16,4,Black / Gray
Gigabyte GA-H55M-S2,,LGA1156,Micro ATX,16,2,Blue / White
EVGA 141-LF-E658-KR,,LGA1156,ATX,16,4,Black / Gray
Biostar T5 XE CFX-SLI,,LGA1156,ATX,16,4,
EVGA 123-LF-E653-KR,,LGA1156,ATX,16,4,Black / Gray
EVGA 132-LF-E657-KR,,LGA1156,ATX,16,4,Black / Gray
MSI 760GM-E51,,AM3,Micro ATX,16,4,Black / Blue
Foxconn A76ML-K,,AM3/AM2+/AM2,Micro ATX,4,2,
Asus M4A78L-M,,AM3/AM2+/AM2,Micro ATX,8,2,
ASRock M3A770DE,,AM3,ATX,16,4,Multicolor
Asus M4A785TD-V EVO,,AM3,ATX,16,4,Black / Blue
ECS A785GM-M,,AM3,Micro ATX,16,4,Black / Yellow
Asus M4A785TD-V EVO/U3S6,,AM3,ATX,16,4,Black / Blue
ASRock A785GMH/128M,,AM3/AM2+/AM2,Micro ATX,16,4,
ASRock A785GXH/128M,,AM3/AM2+/AM2,ATX,16,4,
ASRock 880GMH/USB3,,AM3,Micro ATX,16,4,Black / Blue
Gigabyte GA-790FXTA-UD5,,AM3,ATX,16,4,Blue / White
Jetway JMA3-79GDGD-LF,,AM3/AM2+/AM2,Micro ATX,8,4,
MSI 870A-G54,,AM3,ATX,16,4,Black / Blue
ASRock 870 Extreme3,,AM3,ATX,16,4,Black / Blue
ASRock 880G Extreme3,,AM3,ATX,16,4,Black / Blue
Asus M4A89TD Pro,,AM3,ATX,16,4,Black / Blue
Biostar TA890GXB HD,,AM3,Micro ATX,16,4,Black / Red
ECS A890GXM-A,,AM3,ATX,16,4,Multicolor
Biostar TA890GXE,,AM3,Micro ATX,16,4,Black / Red
Asus M4A89GTD PRO,,AM3,ATX,16,4,Black / Blue
EVGA 132-GT-E768-KR,,LGA1366,ATX,24,6,Black / Gray
ASRock H55M PRO,,LGA1156,Micro ATX,16,4,Black / Blue
ASRock P55 Pro/USB3,,LGA1156,ATX,16,4,Black / Blue
ASRock G41M-S,,LGA775,Micro ATX,8,2,Blue / White
ASRock 890GM Pro3,,AM3,Micro ATX,16,4,Black / Blue
EVGA 123-CD-E635-KR,,LGA1156,ATX,16,4,Black / Gray
Gigabyte GA-D525TUD,,Integrated Atom D525,Mini ITX,4,2,Blue
Intel D525MW,,Integrated Atom D525,Mini ITX,4,2,Green / Black
ASRock 890FX Deluxe4,,AM3,ATX,16,4,Black / Blue
ASRock 890GX Extreme4,,AM3,ATX,16,4,Black / Blue
Gigabyte GA-M68MT-D3,,AM3,Micro ATX,8,2,Blue / White
MSI H55M-ED55,,LGA1156,Micro ATX,16,4,Black / Blue
Biostar TA790GXE,,AM3/AM2+/AM2,Micro ATX,16,4,Multicolor
Biostar A780L,,AM3/AM2+,Micro ATX,8,2,Black / Red
Biostar TA790XE,,AM3/AM2+,ATX,16,4,Multicolor
MSI 880GMA-E45,,AM3,Micro ATX,16,4,Black / Blue
Biostar TA880G HD,,AM3,Micro ATX,16,4,Black / Red
MSI 870U-G55,,AM3,ATX,16,4,Black / Blue
Foxconn A88GM Deluxe,,AM3,Micro ATX,16,4,
ECS A790GXM-AD3,,AM3,ATX,32,4,Multicolor
Jetway JMA3-880GP-LF,,AM3,Micro ATX,8,2,
Jetway JMA3-79GDGEXL-LF,,AM3/AM2+/AM2,Micro ATX,4,4,
Foxconn A7DA-S 3.0,,AM3,ATX,8,4,
MSI 880GMA-E53,,AM3,Micro ATX,16,4,Black / Blue
Jetway JI31GM4-L-LF,,LGA775,Micro ATX,4,2,
Asus M4A88T-M LE,,AM3,Micro ATX,8,2,Black / Blue
MSI 870S-G54,,AM3,ATX,16,4,Black / Blue
Biostar TP43ECombo,,LGA775,ATX,8,2,
Biostar TH55 HD,,LGA1156,Micro ATX,16,4,
Jetway JMA3-785GP-LF,,AM3,Micro ATX,8,2,
Biostar TA880GB+,,AM3,Micro ATX,16,4,
Asus P7Q57-M DO/CSM,,LGA1156,Micro ATX,16,4,
MSI H55-G43,,LGA1156,ATX,16,4,Black / Blue
Biostar H55A+,,LGA1156,ATX,16,4,Black / Red
MSI Big Bang Trinergy,,LGA1156,ATX,16,4,
ECS A785GM-M5 1.0,,AM3/AM2+/AM2,Micro ATX,8,2,
Biostar H55 HD,,LGA1156,Micro ATX,8,2,Black / Red
ECS A785GM-AD3(1.0),,AM3,ATX,16,4,
ECS P55H-AK (V1.0),,LGA1156,ATX,16,4,
ECS A880GM-AD3 (V1.0),,AM3,ATX,32,4,
Jetway JHZ03-GT-LF,,AM3,Micro ATX,8,4,
ECS A885GM-A2 (V1.1),,AM3,ATX,32,4,
Biostar TH55B HD,,LGA1156,Micro ATX,16,4,
Foxconn A74ML-K 3.0,,AM3,Micro ATX,8,2,
ECS X58B-A3 SLI (V1.0),,LGA1366,ATX,24,6,
Biostar TA870+,,AM3,ATX,16,4,Black / Red
MSI Big Bang Fuzion,,LGA1156,ATX,16,4,
Jetway JM26GT4-D3-LF,,AM3,Micro ATX,4,2,
Foxconn H55MX-S,,LGA1156,Micro ATX,8,2,Blue / White
MSI H55-GD65,,LGA1156,ATX,16,4,Black / Blue
ASRock H55DE3,,LGA1156,ATX,16,4,Black / Blue
Biostar TP45E Combo 6.X,,LGA775,ATX,8,4,
Foxconn P55MX,,LGA1156,Micro ATX,8,2,
ECS H55H-I,,LGA1156,Mini ITX,8,2,Black / Orange
Asus Sabertooth 55i,,LGA1156,ATX,16,4,Multicolor
Jetway JXBLUE-77A4-LF,,AM3,ATX,8,2,
Jetway JM26GT4-A-LF,,AM3/AM2+/AM2,Micro ATX,4,2,
Gigabyte GA-X58A-UD9,,LGA1366,XL ATX,24,6,
Jetway JPA76GM5D3-LF,,AM3,Micro ATX,8,2,
Foxconn Cinema Premium,,AM3/AM2+/AM2,Micro ATX,8,4,
Jetway JHA12-LF,,AM3,ATX,16,4,
ECS A880GM-M7 (V2.0),,AM3,Micro ATX,16,2,
ECS IC890GXM-A (V1.1),,AM3,ATX,32,4,
ASRock 880GMH/USB3 R2.0,,AM3,Micro ATX,16,4,
Gigabyte GA-H67M-D2,,LGA1155,Micro ATX,16,2,Blue / White
Gigabyte GA-P67A-UD3,,LGA1155,ATX,16,4,Blue / White
Gigabyte GA-P67A-UD3P,,LGA1155,ATX,16,4,Black
